,id,comment,class
196,196,Realmente fantástico e interessante curso de contabilidade intermediária,2
197,197,"semana 1,2 e 3 não foram satisfatórios de acordo com o me. as palestras de vídeo eram difíceis de compreender. semana 4 foi muito bom.",0
198,198,este é o melhor curso que eu já estudei,2
199,199,"Eu amo os professores, mas, infelizmente, eu não sinto muita ligação para mim (não realmente vendo tanta importância para mim para identificar se uma empresa está fazendo demonstrações financeiras falsas, eu não sou um investidor, e meu trabalho todos os dias realmente não tem tanta coisa para fazer com as demonstrações financeiras) .A Contabilidade Gerencial (semana 4) transforma a minha mentalidade !! Eu realmente aprecio isso. Que uma única semana de curso pode literalmente ajudar muitas empresas / ONGs. Naquela semana 4 devem ser promovidos mais !!",1
200,200,"Esta é fantástico campo. O único problema é que ele não tem tradução chinesa, o que o torna um pouco mais difícil para os não-nativos de aprender. A qualidade é grande.",2
201,201,"Tomei apenas um ano de contabilidade na escola antes, mas o curso foi realmente fácil de compreender e envolvente!",2
202,202,É um curso muito bom.,2
203,203,As três primeiras semanas foram quase completamente dedicada à análise de relação de contabilidade financeiro tradicional.,0
204,204,"Claro que não era fácil de entender, perdeu o interesse após a primeira semana e eu mal conseguiu passar o teste no final.",0
205,205,"Este curso é difícil para mim, uma vez que requer extensa experiência de contabilização estudos enquanto a minha formação é em RH e estratégia. No entanto, eu agarrei a oportunidade de fazer a minha finanças e contabilidade conhecimentos relacionados, e passou o curso, finalmente, depois de várias vezes de tentativa e erro. Os professores ministrou o curso de uma forma muito interessante e divertido, o que poderia ter sido uma aula chata com lotes de números difíceis e duros, mas acaba por ser uma classe cheia de diversão e risos. Gosto da maneira como os dois professores estão apresentando o conhecimento, bem como fazer a análise. Obrigado por fornecer tal curso um! Mais cursos como este deve ser organizado para beneficiar mais profissionais ou estudantes em necessidade!",2
206,206,material muito útil para revisão financeira das demonstrações de fluxo de caixa.,2
207,207,"Naturalmente muito informativo. Prof. Bushee é hilário ,, realmente gosto de sua técnica de ensino",2
208,208,"não é um grande fã de contabilidade honesta, mas gosto muito do curso. não envolve muita matemática em profundidade, e seu fácil de seguir.",2
209,209,"As primeiras três semanas focado fortemente em rácios e detecção de fraudes e gerenciamento de resultados em uma organização, a quarta semana parecia realmente se relacionam com a análise de dados e como aspectos não-financeiros de uma empresa desempenham um papel nos resultados financeiros. Eu realmente não vejo onde um analista de dados que não está no campo da contabilidade estariam usando os cenários de detecção de fraude na vida real. Um analista de dados seria focada em melhorar o negócio e fazer as análises que dizem respeito a melhorar certos aspectos de um negócio, não encontrando o gerenciamento de resultados de seu gerente usando um M-marcar etc.",1
210,210,Foi muito bem feito e muito informativo. Obrigado novamente professores para a sua dedicação e tempo para educar a sociedade!,2
211,211,"Minha maior é a contabilidade, mas eu ainda sentia que era tão difícil. Mas eu aprendi alguma knowlege que nossos professores não me disse. Obrigado!",2
212,212,Departamentos rigidez ao compartilhamento de informações como uma doença em níveis organizacionais média e baixa era uma questão notável,2
213,213,"Este curso me fez olhar para Contabilidade de uma forma muito diferente; em vez de horários comuns de negócios, ele realmente tornou-se interessante para ler e descobrir o que realmente estava acontecendo!",2
214,214,curso mais fecundo para a mais atualizada Contabilidade Analytics,2
215,215,Muito informativo e interativo. Eu gosto do estilo de ensino de sala de aula do professor Bushee,2
216,216,"Eu acredito que é um curso fantástico para aqueles que têm algum conhecimento básico de contabilidade e vontade de entrar na área de conformidade. Mais importante ainda, o conceito que liga as decisões financeiras e não-financeiras também são fantásticas para trazer de contabilidade para a vida! Eu amo ambos professores no módulo!",2
217,217,análise de grande proporção de contabilidade,2
218,218,Boa visão geral sobre Financial Analytics!,2
219,219,"Isto foi muito desafiante campo para mim ... Eu senti que precisava de um forte base de conhecimento das demonstrações financeiras para realmente entender o que desencadeia potencial de fraude, engano. Acho que terá de re-análise do material do curso para reforçar os conceitos. Obrigado!",2
220,220,Foco de primeira 3 semana é mais uma análise de auditoria material. material de teste poderia ter sido mais interativo. Claro geral OK.,2
221,221,"Um curso excelente, com Professor Bushee, como sempre (eu completei um anterior semanas dez curso com ele, também é um programa excelente qualidade de estudo), muito prático, focado e completo, e absolutamente agradável.",2
222,222,"curso interessante. Motivar os instrutores. Os testes foram às vezes um pouco demais sobre semântica e muito pouco sobre como aplicar o conhecimento de uma forma prática (que o curso de introdução sugerido por diante). Mas foi bom valor, próxima gerenciável para trabalho e vida privada e divertido de fazer. Você não vai se arrepender.",2
223,223,Este tem sido um desafio claro para uma pessoa que não tem qualquer experiência de contabilidade,2
224,224,"Professores precisam se submeter a uma apresentação e Instrução habilidades de design. Eles estavam falando muito e tudo estava indo sobre a minha cabeça, o motivo foi que não havia Visual Linha para os exemplos, especificamente na semana passada.",0
225,225,Excelente visão geral de identificação de problemas nas demonstrações financeiras,2
226,226,"Este é um curso excelente, especialmente para alguém com conhecimento próximo de zero das demonstrações financeiras e sua análise. Os conceitos são apresentados de forma clara, com detalhes interessantes e apoiar exemplos de seu uso. Os comentários inane por personagens de desenhos animados que usam acentos mal simulado é apenas ligeiramente irritante.",2
227,227,curso interessante com boa e explicação clara. Fácil de entender e com diversão! Obrigado!,2
228,228,Muito claro. Excelente instrutor e é grátis se você não pagar o cert! você pode ter uma experiência de classe melhor? Obrigado Prof. Bushee!,2
229,229,Maravilhoso! discurso muito conveniente e totalmente concisa.,2
230,230,Um curso muito interessante. Fortalecimento dos conceitos de contabilidade avançados.,2
231,231,Foi muito excitante e eu acho que é o melhor curso dentro da especialização Business Analytics.,2
232,232,difícil para as pessoas sem levar em conta antecedentes para a tomada.,1
233,233,"Boa estrutura ... prof engraçado! ... muito para digerir, mas vale a pena.",2
234,234,"O contraste do material fornecido é bastante grande. Em primeiro por semanas todas as análises são explicadas e as decisões são mostrados, na última semana apenas princípios e conceitos gerais são introduzidos.",2
235,235,"Eu tenho muitas horas de contabilidade de graduação e finanças trabalho de curso sob o meu cinto e esta classe dá-lhe uma tremenda visão geral de análise de demonstrações financeiras. A única desvantagem é que o professor cria as pastas de trabalho para você e você só tem que responder a perguntas conceituais. Enquanto isso seria ótimo para alguns, eu estava esperando por mais algumas mãos sobre o trabalho para a prática.",2
236,236,"Excelente material e instruções. Difícil, mas valiosa",2
237,237,"Embora eu não sou um falante nativo, mas eu tento me melhor para compreendê-lo! Bom Mestre! Boa Coursera!",2
238,238,tópico muito perspicaz! Uma boa visão geral do uso de análise em contabilidade!,2
239,239,"valeu a pena o tempo, professor, graças",2
240,240,Eu gostei deste curso. Toda a idéia de ganhar gestão foi legal. Eu recomendo este curso para todos.,2
241,241,"Incrível Course! Muito engraçado e muito sofisticado! A última parte é a abertura dos olhos. Melhor curso neste especialização! Não é para iniciantes, porém, você deve ter uma sólida compreensão do que representa para os primeiros 3 palestras.",2
242,242,"Além de servir como um lembrete de alguns tópicos de contabilidade, este curso realmente oferece sobre os temas de análise de demonstrações financeiras para possíveis fraudes e ligando métricas não financeiras ao desempenho financeiro.",2
243,243,"Eu realmente aprecio as ferramentas e técnicas apresentados no curso. Muito, muito valioso para projetos de Fusões e Aquisições que estarei envolvido em (ou nunca)",2
244,244,Excelentes pensamentos e conceitos apresentados.,2
245,245,i professor de amor Brian J Bushee !!,2
246,246,Grandes palestras concisas e exemplos. arquivos complementares úteis. Entreter Q & A em sessões de Brian.,2
247,247,"material de bastante robusto, com forte foco na detecção de práticas ""enganosas"". Um monte de relação de análises, cada um com seu próprio apelido que eu achei tedioso. Informativo e confirmou que eu não tenho o ""gene contador"".",2
248,248,"Desculpe dizer, mas entre os quatro cursos de esta especialização, este realmente me decepcionou. Não a falha de professores ou instituto, eu acho que o único erro que eles fizeram é tentar encaixar muitos tópicos em um curso. De qualquer forma esta é apenas a minha opinião!",1
249,249,Curso incrível!,2
250,250,Muito prático e complementar para outros cursos de contabilidade.,2
251,251,O melhor curso de auditoria para fora lá!,2
252,252,"As primeiras 3 semanas demonstrar como analisar o desempenho financeiro com base em dados contábeis tomadas de decisões de renda e investimento relatou uma empresa (10-K, por exemplo). O material é apresentado de uma forma interessante com o uso extensivo de planilhas do Excel para demonstrar o cálculo e aplicação de métricas de desempenho comuns e rácios. O teste são desafiador e interessante. I retomou testar eu tinha passado, porque a tampa informação foi interessante eo teste proporcionou uma excelente oportunidade de aprendizagem. A quarta semana lida com gostando medidas não-financeiras ao desempenho financeiro. Dentro de uma organização típica, estes parâmetros são muitas vezes os empregados os mais afetam e muitas vezes são medidos contra. Os conceitos e métodos de avaliação apresentados com exemplos para demonstrar alguns dos problemas com que liga as medidas não-financeiros para performance.I financeira será capaz de usar o que eu aprendi com essas duas classes no meu trabalho atual. I avaliar as estratégias de negócios atuais da minha empresa contra estratégias de negócios competitivos. Desde as estratégias de negócios competitivos deve ser deduzida a partir de uma combinação de informações publicadas e relatou o desempenho financeiro, as primeiras três semanas serão de maior benefício neste aspecto do meu trabalho. A última semana será de maior benefício, como eu ajuda organização empresarial dentro do meu empresa a desenvolver suas estratégias de negócios.",2
